month,z_cape,z_corpdebt,z_nfci,z_vix,z_gpr,z_ndqsp,s_vix_adj,s_gpr_adj,l_nfci_adj,V,L,S,C,BIS
1990-09,0.9323069097585078,-1.733299188715515,0.605636180370297,NA,3.2329381230897747,-2.3667209843081527,NA,-3.2329381230897747,0.605636180370297,0.9323069097585078,-0.563831504172609,-3.2329381230897747,-2.3667209843081527,-1.3077959254530072
1990-10,0.7791538030643201,-2.261701659283354,0.4452318936553714,NA,1.5377239504807918,-2.7275441851591187,NA,-1.5377239504807918,0.4452318936553714,0.7791538030643201,-0.9082348828139913,-1.5377239504807918,-2.7275441851591187,-1.0985873038473954
1990-11,0.872762822091537,-2.2213462097400742,0.11404387833234386,NA,2.0076014332989525,-2.613164665291987,NA,-2.0076014332989525,0.11404387833234386,0.872762822091537,-1.0536511657038652,-2.0076014332989525,-2.613164665291987,-1.200413610550817
1990-12,1.0474992908575933,-2.182695362229753,-0.27555543980485125,NA,1.7558763816400302,-2.3821996122447473,NA,-1.7558763816400302,-0.27555543980485125,1.0474992908575933,-1.2291254010173023,-1.7558763816400302,-2.3821996122447473,-1.0799255260111216
1991-01,0.9616089869474016,-3.0459703258802215,-0.6031802508288757,NA,6.3743071275658485,-2.123612782112355,NA,-6.3743071275658485,-0.6031802508288757,0.9616089869474016,-1.8245752883545485,-6.3743071275658485,-2.123612782112355,-2.3402215527713377
1991-02,1.4402483179971173,-2.9483128923027717,-0.8549296628858404,NA,4.56654145373082,-1.6830486260838693,NA,-4.56654145373082,-0.8549296628858404,1.4402483179971173,-1.901621277594306,-4.56654145373082,-1.6830486260838693,-1.6777407598529697
1991-03,1.545396390607325,-2.858505407774693,-0.9974718101130772,NA,0.7565313951009223,-1.41962543392676,NA,-0.7565313951009223,-0.9974718101130772,1.545396390607325,-1.9279886089438851,-0.7565313951009223,-1.41962543392676,-0.6396872618410606
1991-04,1.6099827428821663,-3.186050920353866,-1.008169472904653,NA,-0.258251387146537,-1.111097960464882,NA,0.258251387146537,-1.008169472904653,1.6099827428821663,-2.0971101966292593,0.258251387146537,-1.111097960464882,-0.33499350676635953
1991-05,1.5453811966327626,-3.035193022278131,-0.9400197872020918,NA,-0.43966296874024113,-1.143040690114531,NA,0.43966296874024113,-0.9400197872020918,1.5453811966327626,-1.9876064047401114,0.43966296874024113,-1.143040690114531,-0.28640073237040964
1991-06,1.5107064580536067,-2.9016741063379357,-0.8431876350522233,NA,-0.4530088762812829,-1.1391058372037872,NA,0.4530088762812829,-0.8431876350522233,1.5107064580536067,-1.8724308706950794,0.4530088762812829,-1.1391058372037872,-0.26195534339099424
1991-07,1.5051861541844258,-3.209005364137353,-0.7479627511746916,NA,0.10419832994789904,-1.1754122652783134,NA,-0.10419832994789904,-0.7479627511746916,1.5051861541844258,-1.9784840576560223,-0.10419832994789904,-1.1754122652783134,-0.43822712467445224
1991-08,1.5899587932329768,-3.056759360663009,-0.650302208617779,NA,0.06920399215576852,-0.9702798673820785,NA,-0.06920399215576852,-0.650302208617779,1.5899587932329768,-1.853530784640394,-0.06920399215576852,-0.9702798673820785,-0.325763962736316
1991-09,1.5217916964916667,-2.922117332563176,-0.5810792696528848,NA,0.15970479138437485,-0.7973385790116098,NA,-0.15970479138437485,-0.5810792696528848,1.5217916964916667,-1.7515983011080305,-0.15970479138437485,-0.7973385790116098,-0.2967124937530871
1991-10,1.4937315616112146,-3.2299009795399436,-0.5640646210427638,NA,-0.19332510131131805,-0.6480888411590514,NA,0.19332510131131805,-0.5640646210427638,1.4937315616112146,-1.8969828002913536,0.19332510131131805,-0.6480888411590514,-0.21450374463196809
1991-11,1.452574761989607,-3.073448179732008,-0.6009578890514998,NA,-0.19396476291905748,-0.49619176440646845,NA,0.19396476291905748,-0.6009578890514998,1.452574761989607,-1.8372030343917538,0.19396476291905748,-0.49619176440646845,-0.17171381847238945
1991-12,1.469986960916057,-2.9354202930110227,-0.7015268906371717,NA,-0.12559156230779736,-0.4256538889931037,NA,0.12559156230779736,-0.7015268906371717,1.469986960916057,-1.8184735918240973,0.12559156230779736,-0.4256538889931037,-0.16213723939833666
1992-01,1.8089047374402663,-2.5821687293718503,-0.8474884760569219,NA,-0.1460299455330811,0.06507885575857893,NA,0.1460299455330811,-0.8474884760569219,1.8089047374402663,-1.7148286027143862,0.1460299455330811,0.06507885575857893,0.07629623400438502
1992-02,1.726495870555217,-2.494611644068582,-0.9597162717974049,NA,-0.4765072139953383,0.38830665143134174,NA,0.4765072139953383,-0.9597162717974049,1.726495870555217,-1.7271639579329934,0.4765072139953383,0.38830665143134174,0.2160364445122259
1992-03,1.6183479068092255,-2.414061644979438,-0.9959029386891749,NA,-0.5133226192721014,0.32334559332452883,NA,0.5133226192721014,-0.9959029386891749,1.6183479068092255,-1.7049822918343065,0.5133226192721014,0.32334559332452883,0.1875084568928873
1992-04,1.599294622510487,-2.343436393236807,-1.019155452283239,NA,-0.4978176900942032,-0.22579750387021483,NA,0.4978176900942032,-1.019155452283239,1.599294622510487,-1.681295922760023,0.4978176900942032,-0.22579750387021483,0.04750472149361306
1992-05,1.6743697380640783,-2.271585507527018,-1.1202217208733039,NA,-0.6405795921196153,-0.3933286398035216,NA,0.6405795921196153,-1.1202217208733039,1.6743697380640783,-1.695903614200161,0.6405795921196153,-0.3933286398035216,0.05642926904500278
